id	sequence_identifier	chr_name	transcription_start	transcription_end	strand	score	rpkm	gene_peak_id	gene_peak_start	gene_peak_end	gene_peak_tag_count	tss_peak_id	tss_peak_start	tss_peak_end	tss_peak_tag_count
23921	NM_019456	chr2	22774448	22875331	0	4.07911206072373153082201813078808	1.6306793117939532	1587	22784202	22784384	23.6				
435292	NM_019457	chr15	66396982	66476206	1	0.02168558467204393160000700587373246	0.0088552990459496658	2025	66445368	66445550	21.4				
735683	NM_019458	chr7	28392982	28399391	0	11.04640647321511251293506076918473	5.8244870610036773								
545306	NM_019460	chr14	30714908	30822706	0	0.2872592849434491305339630104270593	0.11417735792816382708								
850137	NM_019461	chrX	7372733	7375545	1	0.25325797697259779315595112808269264	0.1482280624850519588								
468236	NM_019464	chr3	144683884	144720329	1	4.387445050113645251050258474563	1.9246302984456666	1727	144720347	144720529	22.5	1727	144720347	144720529	22.5
298566	NM_019465	chr9	40973426	40997035	1	1.410423432702417490322977736386734648	0.64559114586323324284								
773853	NM_019466	chr16	92391952	92466149	1	0.174024351508828324527509452935221439	0.07147935486845968041								
600536	NM_019468	chr5	61809121	61810380	0	0.68067567674849884849990634782843262	0.4499880058831189562								
766787	NM_019471	chr9	7503506	7510228	0	0.026911960495243483789803224378113268	0.01411054227502162286								
392195	NM_019472	chr15	25622629	25813425	0	0.017888664013999289813313126612944577	0.00677586015490866129								
856609	NM_019477	chrX	142318002	142390510	1	1.80002901437446040038425992341181196	0.74087580103433142536								
379345	NM_019478	chrX	7894612	7899220	1	6.85730703253042609689648345611475	3.7632640459318575								
788513	NM_019479	chr1	91411482	91412862	1	23.1385883519909686671099552447983	15.0629598002198545								
395665	NM_019480	chr15	44619612	44641069	0	1.559690458003411767404087642442629064	0.72082374756707777741								
295618	NM_019482	chr9	15007508	15045267	1	0.655912610309374964420267078410306605	0.28675495319833623315	2151	15018169	15018351	20.4				
724411	NM_019484	chr1	171503459	171504472	0	7.11475006233525717981132955150444	4.8888135826691074								
493200	NM_019488	chr2	32972996	32982009	1	0.981991698529737302508905507463524017	0.49781932860059992517								
814191	NM_019489	chr4	123127103	123139916	1	2.83368186613128291938005303954965	1.3819963729062093								
606066	NM_019490	chr5	92137993	92202798	0	2.133473595640280253250589951625562532	0.88704888924474511258								
692747	NM_019491	chr13	17880577	17944196	1	0.89217385279184755526287808717971535	0.37156677283942723601								
310360	NM_019492	chr4	62592551	62659572	0	0.91616551909742362668082094907171831	0.37976406644108291991	1915	62593968	62594150	21.4				
856702	NM_019496	chrX	142853464	142966695	1	0.17219700753445115484449002597706452	0.0681536291513793359								
598354	NM_019497	chr5	34660385	34753722	0	0.08033708311160167005411942126301176	0.03233448635992107354	339	34660131	34660313	52.5	339	34660131	34660313	52.5
445118	NM_019498	chr2	28193255	28230534	0	0.030148920230272726537293362581228204	0.01319676002123365132								
540361	NM_019499	chr6	66535467	66541019	0	9.83761089091216222600251559783722	5.2768428707978359								
293617	NM_019500	chr16	93926352	94002724	1	0.001903760691528722005882953123980582	0.00077994193866278689								
23926	NM_019501	chr2	22895639	22940304	0	0.647065252870615773087586647805273638	0.27842570828302260738								
755588	NM_019502	chr7	105640550	105641845	0	20.5665941590915066883807766474564	13.5314973040177195								
359069	NM_019503	chr7	31052125	31054915	1	0.071502324141142863103867278285375068	0.04189424739731053807								
621270	NM_019505	chr11	89037624	89060782	1	1.8758832550135551608094809493939225	0.860308867698124703								
623004	NM_019507	chr11	97099487	97115381	1	14.088357917286729566308162424806	6.71551923128251								
553130	NM_019511	chr11	6658599	6677435	0	0.12628568397811395679456142671304584	0.05914499511236549144								
805046	NM_019514	chr4	65436579	66258974	1	0.029156652321736062486392448927455248	0.00985858792274564581								
635340	NM_019515	chr5	76206210	76392329	1	0.6686006273844019011557553037755304	0.2537708288828163685								
37084	NM_019516	chr19	7599636	7606928	1	0.02096809586194808449642964364782154	0.01089016969358618268								
415257	NM_019518	chr15	101224241	101232804	0	1.727870717668666426609797001657959637	0.88102413821295923647								
583609	NM_019519	chr14	55715850	55722122	1	10.34803305828583637414282659036614	5.4702247100739942								
654483	NM_019521	chr8	13465631	13494353	1	0.017452010874878632351287072248111337	0.00783445397289343339								
194478	NM_019536	chr5	124733562	124831869	0	0.010081864813906860480612188600777952	0.00403944783615392592								
774920	NM_019537	chr16	95979941	95990889	1	1.44711212290730582176819013002779518	0.71792607389533169132								
541532	NM_019542	chr6	83795120	83804664	0	1.103573814345887684793246967725231192	0.55587546772206010548								
774341	NM_019543	chr16	94360720	94371002	1	1.130378748238009587289079606092111679	0.56468260434766348021								
525631	NM_019544	chr12	11208426	11208935	1	0.102383169909884978859530034215992751	0.08219053071520460677								
65518	NM_019547	chr2	173021942	173034603	0	6.62609380814341741544231425885422	3.2357230354195023	1482	173027001	173027183	24.6				
171863	NM_019549	chr11	16972025	17008628	1	4.79710820044814810412440438828232	2.1034647582374184								
462130	NM_019550	chr3	119718758	119783502	1	1.011803664546692162060148993735818304	0.42072040206130280556								
675492	NM_019551	chr13	24831656	24842155	0	4.8240356279592749091401436566601	2.404301673768341								
256792	NM_019552	chr8	123952555	123980598	1	0.36416920574533809814842021413874571	0.16386555430692241115								
696569	NM_019553	chr10	62580246	62602257	1	9.33271957527791677067633874191184	4.3020855457164888								
402638	NM_019561	chr3	95625020	95632150	0	12.03760348136507370226958527900406	6.2682859482215374								
303165	NM_019562	chr1	143777359	143794574	0	0.279216919029977243390691344689519163	0.13199069954722956601								
748178	NM_019563	chr4	120666637	120667464	0	0.21619590675624158433651317438745873	0.1545382595064678533								
109930	NM_019565	chr12	116047818	116060174	0	1.126384931429829964164331822658649684	0.55149708532315451052								
368620	NM_019566	chr7	102239157	102250098	1	16.48241574233787697989785130033955	8.1776569519272511								
167553	NM_019567	chr14	54642299	54686976	1	6.75150450659928818499089519574879	2.9050316385294577								
536806	NM_019569	chr6	28427872	28437685	0	0.0358139439140361133826780329438101	0.01798383433537667965								
778795	NM_019570	chr1	38052772	38129590	1	0.408967061376644822753831292941777077	0.16746064203290072261								
414383	NM_019571	chr3	138742300	138904431	0	0.318980567962588846256407151813298444	0.12246504017609730108								
445902	NM_019572	chr15	97792661	97844311	1	8.59465476755952521725793362233247	3.6484552536731719	319	97821347	97821529	54.6				
648777	NM_019573	chr8	114439679	115352722	0	0.04175850306007752467415050858982203	0.01401198816295649045	2148	115190078	115190260	20.4				
549780	NM_019574	chr11	3289127	3320751	0	2.36396234613611533554102416360184	1.0512864770839992								
673195	NM_019575	chr10	80602907	80614404	0	3.54887646893354313055543694220116	1.7512337004019598								
634772	NM_019576	chr8	22228167	22260717	0	0.08375106074604806877947963383947264	0.0371410847177229312								
508080	NM_019579	chr12	78749154	78840739	0	0.15313926967183448998476416170213702	0.06173875598877178295								
369836	NM_019580	chr7	118691738	118705517	1	1.573129738104705686852706425850979598	0.76127166187039543057								
19731	NM_019581	chr17	46161182	46169290	0	11.52222054174139900295959594704718	5.9116783909655111								
165770	NM_019583	chr14	29996528	30006332	1	0.153229494856640642428992829803154324	0.07695146067981420602								
623969	NM_019584	chr11	101288252	101302256	1	13.8145461792802829820866349109327	6.6736351123182247	455	101302234	101302416	47.1	455	101302234	101302416	47.1
367115	NM_019585	chr4	152121008	152138320	1	1.516112225681312567834037722912305506	0.71627470779968869838								
730305	NM_019586	chr4	33031381	33052370	0	6.58712649830008852910854068069384	3.0511109230640004								
396718	NM_019588	chr19	38525082	38784752	0	0.03353264525239659405540012237166246	0.0123871795726154374								
432626	NM_019635	chr15	34875498	35155804	1	0.023751846919816723658591037229785975	0.00872055603255825315								
600970	NM_019636	chr5	64160260	64351490	0	0.679602361500518772356537822171166096	0.25737133028145480217								
547152	NM_019637	chr14	45351264	45376905	0	0.233300021557794855402096334156099271	0.10591184095236968179								
223608	NM_019639	chr5	125386099	125389953	1	27.36942432227481851562618939629512	15.3636202289029322	904	125389047	125389229	33.2	904	125389047	125389229	33.2
610439	NM_019640	chr5	111330768	111388355	0	1.963092610932629011204958477860744152	0.82503316428874954744								
753990	NM_019641	chr4	134468460	134473840	0	1.27617327727840225272943595994317444	0.6871465686687887174								
479294	NM_019642	chr2	157279065	157326320	0	6.94829275712771123149696685222657	2.9740488983047667								
595635	NM_019643	chr6	148921799	148946439	1	0.274818613176249945654670274594990484	0.12525577131821661134	1405	148946539	148946721	25.7	1405	148946539	148946721	25.7
621521	NM_019647	chr5	146833001	146837067	0	2.27875565597398549931552178062817	1.2704309874969871								
236127	NM_019648	chr10	93858565	93881886	1	4.46629041401311790744561214083658	2.0468672878193949								
356461	NM_019649	chr7	19633462	19665017	1	3.23277706192932911298308103017344	1.4379655320077047								
624419	NM_019650	chr11	103676827	103697736	1	7.72228295595080550565282391533175	3.5782950567473225								
777643	NM_019651	chr9	56994960	57062798	0	0.539494849691468070858367829149748518	0.22338419314475808154								
661903	NM_019652	chr8	85017928	85025273	1	9.18734415152646944150880196295988	4.7676149161231698								
617539	NM_019653	chr11	79239382	79254636	1	6.80389556861855664415821017668542	3.2572596901180362								
424030	NM_019654	chr17	87107635	87137622	0	0.401724792060515854287667922702747919	0.17958027701021701141								
12503	NM_019655	chr3	89734072	89753232	0	8.18586986251970124580075792310408	3.8270852683926776								
856016	NM_019656	chrX	133891084	133898285	1	0.141936378558061925136827913317994894	0.07382480108015169926								
508819	NM_019657	chr2	94032699	94157921	1	0.519034072651823252387661433498676604	0.20366297804067450172								
402926	NM_019658	chr19	53944287	54033245	0	1.227147595979711069662575865424851788	0.49599633024029815569								
770991	NM_019659	chr9	32378222	32398858	0	0.004607985429859937635050547033671816	0.00213806936773012956								
750545	NM_019660	chr4	123904992	123912237	0	1.011651573845608436898906659688436098	0.52581426949192121611	1731	123904838	123905020	22.5	1731	123904838	123905020	22.5
552204	NM_019661	chr11	5955737	5965987	0	5.26361606767528351706597340198642	2.6303552406421333								
252894	NM_019662	chr8	104628270	104631172	1	0.059985593071277698666265258615182992	0.03495820749095672496								
833389	NM_019663	chr9	62880076	62980457	1	1.04460086668955719824822585209998876	0.41777436359753920484								
771650	NM_019665	chr16	59613345	59639115	1	0.068863118562180504729354861579389205	0.03124639750644918615								
311829	NM_019666	chr9	88450686	88482414	1	3.96789767464131413040813867236605	1.7640156850777685								
497498	NM_019667	chr2	52692201	52742136	1	0.805197507714539906794888836884012996	0.34288010920205073668								
373987	NM_019668	chrX	36874482	36883322	0	2.7947087659551139132042660107548	1.4198721333169756								
169798	NM_019670	chr14	86719056	87074205	1	0.057387381024317196607572026763426028	0.02067951438502148524								
690998	NM_019671	chr13	3882432	3918143	1	0.879302145114042926429360923648612581	0.38647457389923954531								
3350	NM_019673	chr3	32708600	32727020	0	5.11307872876195183914395249474703	2.4001840499325481								
371007	NM_019674	chr7	126786000	126792252	1	0.76257808944043411750151616308409576	0.40327022877283511426								
840397	NM_019676	chr9	119071534	119093527	1	0.213014964818413808333477991246889616	0.09820120817829386032								
771346	NM_019678	chr16	56690330	56717478	1	2.51986594885017101034779227209504	1.1374976590496333								
155932	NM_019679	chr11	103171104	103198871	0	34.56337354947107218694113111369452	15.5676662488513122	286	103175111	103175293	56.8				
852380	NM_019680	chrX	48411047	48460159	1	10.47225320331228892557654012657166	4.4663278613714618	1577	48439191	48439373	24.6				
447413	NM_019681	chr2	31254355	31293343	0	0.0061017527201483716926051873312903	0.00265946403404395366								
219521	NM_019682	chr5	115297088	115300640	1	7.255606302395478505202980466871	4.1161497968604231								
826267	NM_019683	chr9	14780221	14781649	1	8.2756307176052315552933632485573	5.3571721927994399								
375550	NM_019684	chrX	73774444	73778576	0	0.111292652399194216372588724741538888	0.06191999945383759132								
542894	NM_019685	chr6	88465468	88497544	0	0.449427890150540364840987756531012775	0.19959149163955338089								
832028	NM_019686	chr9	54545383	54560124	1	0.024294824074423607924680325813656576	0.01167284061953615968								
458798	NM_019688	chr2	72073457	72257466	0	0.213681088286607941722777162046227472	0.08118013110587573896	1588	72144890	72145072	23.6				
832770	NM_019689	chr9	57790503	57834269	1	1.890882095482092884774987958964467407	0.81518337414803912513								
481249	NM_019690	chr2	174284567	174346210	0	12.74269233965808134341201468287156	5.3222290673245604								
417433	NM_019693	chr17	35241740	35253699	0	47.95514047615174350473446930691816	23.5628214503361692								
209304	NM_019694	chr5	33743749	33782691	1	2.017290020237685455360597585722169472	0.87933960573728811764								
646817	NM_019695	chr8	105701142	105703481	0	3.61249553893941492354664226172162	2.1693974291407953								
517806	NM_019696	chr2	130390909	130396379	1	0.14333059446708569591435581028247912	0.0770202656780544376								
536492	NM_019697	chr6	21227156	21704327	0	0.000288794673753678852028010699155744	0.00010171525423962712								
